
Datum;Kl;NO;NO2;NOx;CO;CO2;PM10
2024-08-04;21:00:00;1.57029;11.9009;14.3003;0.432808;405.169;8.99716
2024-08-04;21:15:00;4.21859;14.6489;21.0949;0.538024;407.344;10.6603
2024-08-04;21:30:00;124.678;;164.099;0.709487;414.249;17.1222
2024-08-04;21:45:00;1.825;11.1358;13.9243;0.460173;407.229;10.8615
2024-08-04;22:00:00;2.06648;9.14915;12.3067;0.439734;408.829;8.1757
2024-08-04;22:15:00;4.24412;14.201;20.6861;0.549152;413.542;12.2072
2024-08-04;22:30:00;10.0774;20.341;35.7393;0.660164;413.451;11.4237
2024-08-04;22:45:00;2.11875;14.3797;17.6171;0.589264;413.933;10.4888
2024-08-04;23:00:00;3.45874;16.6094;21.8943;0.721682;421.523;10.8534
2024-08-04;23:15:00;2.47716;13.9387;17.7238;0.57859;417.417;9.17166
2024-08-04;23:30:00;1.42827;9.03001;11.2124;0.54393;411.966;8.74074
2024-08-04;23:45:00;2.69959;10.9756;15.1006;0.556078;412.28;8.05888
2024-08-05;00:00:00;1.22927;10.5067;12.385;0.483705;413.194;8.41615
2024-08-05;00:15:00;1.34053;8.25671;10.305;0.435299;412.763;8.2365
2024-08-05;00:30:00;3.80525;11.8593;17.6737;0.520381;415.508;9.79909
2024-08-05;00:45:00;2.99669;10.5944;15.1734;0.574875;419.824;10.606
2024-08-05;01:00:00;2.97674;13.4592;18.0076;0.558533;419.955;9.78751
2024-08-05;01:15:00;1.87835;12.2463;15.1165;0.509299;421.55;10.364
2024-08-05;01:30:00;3.46685;16.217;21.5143;0.592974;423.521;11.8007
2024-08-05;01:45:00;2.21507;15.5525;18.9372;0.466704;421.658;11.2146
2024-08-05;02:00:00;2.85947;17.0121;21.3814;0.556429;426.851;10.3734
2024-08-05;02:15:00;1.7622;17.2981;19.9907;0.506842;433.34;10.2599
2024-08-05;02:30:00;1.30607;11.4491;13.4448;0.495126;427.319;9.44472
2024-08-05;02:45:00;2.2462;11.8177;15.2499;0.418352;427.513;8.91766
2024-08-05;03:00:00;1.78095;9.95892;12.6802;0.542146;428.79;9.60666
2024-08-05;03:15:00;0.837566;7.2306;8.51041;0.564761;428.239;7.69315
2024-08-05;03:30:00;1.61432;5.86743;8.33411;0.493523;425.023;7.28215
2024-08-05;03:45:00;0.963223;4.43197;5.90377;0.470355;428.738;7.88311
2024-08-05;04:00:00;2.14236;4.60538;7.87891;0.526381;436.21;8.6866
2024-08-05;04:15:00;0.921859;5.12946;6.53806;0.563457;442;6.81146
2024-08-05;04:30:00;0.979705;4.05857;5.55556;0.544493;445.232;6.11423
2024-08-05;04:45:00;1.40436;4.38538;6.53124;0.560471;450.429;7.46586
2024-08-05;05:00:00;1.38682;3.79683;5.91589;0.451391;456.161;7.44961
2024-08-05;05:15:00;1.77426;4.78904;7.50011;0.425621;456.496;7.76631
2024-08-05;05:30:00;1.65616;4.79907;7.32968;0.46244;453.707;8.20505
2024-08-05;05:45:00;3.73502;6.83376;12.5409;0.531396;451.368;8.63432
2024-08-05;06:00:00;5.07072;8.93141;16.6795;0.567921;446.678;10.9607
2024-08-05;06:15:00;2.25684;5.72053;9.16898;0.464841;436.327;8.41824
2024-08-05;06:30:00;1.76467;4.31086;7.00728;0.392241;439.555;7.3907
2024-08-05;06:45:00;1.5625;4.28316;6.67065;0.3978;437.105;8.1261
2024-08-05;07:00:00;2.18289;4.3233;7.65876;0.516809;433.142;10.0861
2024-08-05;07:15:00;1.55607;4.04613;6.4238;0.532103;424.569;9.6488
2024-08-05;07:30:00;2.39928;5.63333;9.29942;0.54872;422.285;10.0181
2024-08-05;07:45:00;3.21545;4.66957;9.58276;0.567287;420.598;10.2349
2024-08-05;08:00:00;2.68058;5.1757;9.27162;0.504968;418.142;9.92107
2024-08-05;08:15:00;2.65332;6.59245;10.6467;0.412564;414.011;10.0958
2024-08-05;08:30:00;1.82687;6.27796;9.06941;0.371567;412.764;9.57787
2024-08-05;08:45:00;3.13438;6.8242;11.6135;0.402195;413.21;10.8256
2024-08-05;09:00:00;1.88013;5.11288;7.98571;0.448002;409.747;7.88943
2024-08-05;09:15:00;2.51237;3.47279;7.31168;0.578357;408.487;6.01031
2024-08-05;09:30:00;8.12703;10.7934;23.2115;0.556882;415.076;10.0709
2024-08-05;09:45:00;11.369;10.6765;28.0483;0.507437;413.363;9.13649
2024-08-05;10:00:00;5.21893;6.19054;14.1651;0.55511;405.983;0.626913
2024-08-05;10:15:00;4.72527;7.55411;14.7743;0.494337;403.683;7.27234
2024-08-05;10:30:00;19.7224;17.0912;47.2271;0.461858;409.273;11.8079
2024-08-05;10:45:00;11.1987;11.5876;28.6992;0.460737;409.01;8.39923
2024-08-05;11:00:00;5.47771;9.23828;17.6082;0.429823;403.823;9.10474
2024-08-05;11:15:00;7.9607;10.4148;22.5787;0.412013;406.104;3.03842
2024-08-05;11:30:00;4.25525;5.59827;12.1003;0.380472;407.175;9.70685
2024-08-05;11:45:00;8.95393;10.7338;24.4154;0.4356;407.974;8.99783
2024-08-05;12:00:00;5.81727;6.86463;15.7534;0.391162;406.491;4.66424
2024-08-05;12:15:00;5.16505;5.43265;13.3248;0.475787;407.809;10.9909
2024-08-05;12:30:00;3.70883;4.89006;10.5572;0.498657;407.054;8.09221
2024-08-05;12:45:00;1.95922;3.71118;6.70486;0.428285;405.39;1.74581
2024-08-05;13:00:00;3.43402;5.43101;10.6782;0.469683;406.88;5.66082
2024-08-05;13:15:00;2.90584;4.24181;8.68195;0.469978;403.72;2.98488
2024-08-05;13:30:00;6.77351;9.12192;19.4718;0.489085;409.074;7.03838
2024-08-05;13:45:00;8.50475;15.7563;28.7516;0.510322;411.637;7.34749
2024-08-05;14:00:00;3.12835;7.70712;12.4872;0.444118;406.931;6.35433
2024-08-05;14:15:00;6.4805;8.86392;18.7661;0.374562;405.653;8.36993
2024-08-05;14:30:00;4.49458;7.60607;14.4738;0.405649;406.008;7.52563
2024-08-05;14:45:00;2.95544;5.28732;9.80324;0.449136;404.552;5.90584
2024-08-05;15:00:00;2.29332;3.09447;6.59866;0.528535;403.939;5.21232
2024-08-05;15:15:00;2.96715;6.66792;11.2017;0.444755;406.556;11.3155
2024-08-05;15:30:00;5.55091;10.0441;18.5258;0.492352;408.476;4.19677
2024-08-05;15:45:00;7.93501;11.5542;23.679;0.556119;412.725;7.34113
2024-08-05;16:00:00;9.35307;12.9398;27.2313;0.528979;410.255;8.82178
2024-08-05;16:15:00;5.48151;10.7894;19.1652;0.424027;407.139;11.229
2024-08-05;16:30:00;1.83393;4.87531;7.67757;0.381841;401.381;9.42845
2024-08-05;16:45:00;1.23013;2.94958;4.82922;0.412314;401.041;10.7885
2024-08-05;17:00:00;2.00504;4.43961;7.50331;0.403615;402.198;9.33621
2024-08-05;17:15:00;2.01444;5.19807;8.27614;0.454432;402.677;8.80917
2024-08-05;17:30:00;1.35554;3.90817;5.97943;0.424483;401.566;8.13551
2024-08-05;17:45:00;3.72415;2.11475;7.80525;0.47383;403.01;7.23286
2024-08-05;18:00:00;2.18203;6.63914;9.97328;0.726416;405.068;6.57915
2024-08-05;18:15:00;2.37387;11.1681;14.7954;0.507732;405.819;21.6344
2024-08-05;18:30:00;3.74434;15.2023;20.9237;0.563523;409.083;20.5738
2024-08-05;18:45:00;10.9806;18.4339;35.2123;0.626526;415.076;17.0454
2024-08-05;19:00:00;8.164;24.1392;36.6138;0.708408;412.745;18.6135
2024-08-05;19:15:00;3.53786;15.8324;21.2383;0.533383;408.558;19.7588
2024-08-05;19:30:00;7.82938;17.0079;28.9712;0.609693;406.497;14.3546
2024-08-05;19:45:00;4.06812;13.9617;20.1778;0.679548;406.455;12.2601
2024-08-05;20:00:00;2.26437;10.2711;13.731;0.609632;404.578;9.0948
2024-08-05;20:15:00;2.02452;9.97136;13.0648;0.500519;403.689;11.0109
2024-08-05;20:30:00;3.35513;12.5195;17.6461;0.681768;405.055;10.6368
2024-08-05;20:45:00;2.69368;8.02817;12.1441;0.626162;404.317;11.2855
2024-08-05;21:00:00;2.36898;8.39977;12.0196;0.573159;404.303;11.2725
2024-08-05;21:15:00;6.57863;13.3961;23.4482;0.583511;408.925;12.5607
2024-08-05;21:30:00;1.6277;11.1912;13.6783;0.468885;406.992;13.3598
2024-08-05;21:45:00;2.69667;11.9361;16.0566;0.457731;407.685;11.7979
2024-08-05;22:00:00;11.7782;17.7914;35.7885;0.567153;412.616;13.2426
2024-08-05;22:15:00;2.55645;12.2537;16.1599;0.624934;410.381;14.1858
2024-08-05;22:30:00;5.48822;13.875;22.261;0.599616;409.083;14.8631
2024-08-05;22:45:00;2.57998;11.8466;15.7888;0.61856;408.439;15.0449
2024-08-05;23:00:00;2.55267;12.2321;16.1326;0.56106;407.118;13.962
2024-08-05;23:15:00;2.92564;17.5366;22.007;0.56062;409.473;14.0899
2024-08-05;23:30:00;3.93049;13.7733;19.7791;0.659817;410.187;15.4672
2024-08-05;23:45:00;2.27314;12.0375;15.5108;0.540409;408.169;15.6446
2024-08-06;00:00:00;5.3708;14.3369;22.5434;0.573214;409.961;15.8502
2024-08-06;00:15:00;3.95473;15.7449;21.7878;0.458374;407.212;12.5687
2024-08-06;00:30:00;3.37959;15.6764;20.8404;0.596562;407.657;15.2729
2024-08-06;00:45:00;2.26871;8.44533;11.9119;0.647135;407.348;13.5485
2024-08-06;01:00:00;1.98297;4.85207;7.88204;0.968003;407.19;12.1066
2024-08-06;01:15:00;2.48713;6.90333;10.7036;0.709813;408.569;11.654
2024-08-06;01:30:00;1.68057;8.13498;10.7029;0.579477;411.883;11.6484
2024-08-06;01:45:00;1.23478;8.37225;10.259;0.481843;416.08;11.3473
2024-08-06;02:00:00;2.64023;15.8013;19.8356;0.634439;417.29;12.0053
2024-08-06;02:15:00;4.34645;14.1134;20.7547;0.533078;420.669;13.4718
2024-08-06;02:30:00;2.12255;14.3329;17.5762;0.504827;420.236;13.3921
2024-08-06;02:45:00;2.67411;18.8085;22.8945;0.608126;421.942;13.7503
2024-08-06;03:00:00;2.0212;14.7806;17.869;0.675922;425.521;13.5874
2024-08-06;03:15:00;13.9767;14.2491;35.6056;0.642035;427.272;13.4142
2024-08-06;03:30:00;16.0692;17.9191;42.4728;0.504071;428.283;14.4807
2024-08-06;03:45:00;5.69667;11.1928;19.8973;0.422376;424.169;15.4982
2024-08-06;04:00:00;1.07904;7.32578;8.97455;0.374173;418.652;12.3935
2024-08-06;04:15:00;2.42543;9.07095;12.777;0.399858;434.91;7.73942
2024-08-06;04:30:00;1.82861;9.25786;12.052;0.406025;437.973;11.3754
2024-08-06;04:45:00;0.565231;9.32182;10.1855;0.474992;439.747;10.4162
2024-08-06;05:00:00;1.05816;8.0777;9.69458;0.449821;434.526;10.6639
2024-08-06;05:15:00;1.04268;7.71016;9.30338;0.37712;435.54;10.2935
2024-08-06;05:30:00;2.67986;9.04712;13.1419;0.402982;436.346;11.3566
2024-08-06;05:45:00;2.9611;10.2651;14.7897;0.453355;441.159;13.895
2024-08-06;06:00:00;16.3142;21.0802;46.0083;0.62015;454.913;16.5846
2024-08-06;06:15:00;3.99265;11.5585;17.6593;0.508735;443.769;16.7807
2024-08-06;06:30:00;3.06683;8.72171;13.4078;0.492862;443.115;10.8222
2024-08-06;06:45:00;3.94633;9.067;15.097;0.55401;441.013;11.4656
2024-08-06;07:00:00;5.50501;13.3358;21.7474;0.557658;437.847;13.3548
2024-08-06;07:15:00;4.66431;12.2122;19.3392;0.497701;430.216;14.6229
2024-08-06;07:30:00;5.77271;15.2057;24.0264;0.47495;426.189;14.1515
2024-08-06;07:45:00;4.81567;13.4684;20.8267;0.414572;421.03;12.7215
2024-08-06;08:00:00;7.68539;18.7638;30.507;0.440454;423.711;13.5188
2024-08-06;08:15:00;6.93073;16.5856;27.1758;0.543463;421.885;14.0717
2024-08-06;08:30:00;7.17787;16.3666;27.3344;0.572641;425.332;14.7884
2024-08-06;08:45:00;3.54534;8.88647;14.3038;0.547206;413.127;12.6891
2024-08-06;09:00:00;10.1889;17.6112;33.1799;0.470034;421.217;13.5552
2024-08-06;09:15:00;12.8628;21.9274;41.5818;0.437275;416.175;17.3433
2024-08-06;09:30:00;8.79938;18.6259;32.0714;0.439177;411.646;14.6835
2024-08-06;09:45:00;24.2851;3.60725;40.7149;0.453992;413.854;13.0178
2024-08-06;10:00:00;4.09071;10.0783;16.3289;0.481805;408.261;12.7149
2024-08-06;10:15:00;7.75285;12.7321;24.5784;0.431782;408.683;11.149
2024-08-06;10:30:00;4.65018;11.776;18.8814;0.438131;409.691;8.35094
2024-08-06;10:45:00;11.1659;21.9755;39.0369;0.418114;409.913;9.33607
2024-08-06;11:00:00;7.76877;16.0239;27.8946;0.424543;410.138;7.88817
2024-08-06;11:15:00;7.39806;14.0139;25.3181;0.400951;409.202;6.66429
2024-08-06;11:30:00;4.16797;8.15953;14.5282;0.394709;403.746;8.6579
2024-08-06;11:45:00;7.23192;12.4622;23.5125;0.421905;407.038;11.3137
2024-08-06;12:00:00;6.47735;13.3192;23.2166;0.512645;406.792;8.80699
2024-08-06;12:15:00;7.96375;13.3101;25.4787;0.51319;408.665;8.81454
2024-08-06;12:30:00;1.35561;3.87432;5.94569;0.380593;402.833;5.51703
2024-08-06;12:45:00;4.04725;6.9553;13.1395;0.415753;403.96;6.54949
2024-08-06;13:00:00;4.85616;11.5565;18.9767;0.445231;407.372;8.32729
2024-08-06;13:15:00;3.62209;6.9492;12.4837;0.457807;404.728;12.2844
2024-08-06;13:30:00;4.28672;7.08469;13.6348;0.505889;403.741;9.25731
2024-08-06;13:45:00;6.22786;6.67323;16.1894;0.490665;404.181;7.53175
2024-08-06;14:00:00;3.84506;6.72772;12.603;0.414106;405.423;3.92886
2024-08-06;14:15:00;5.32008;9.4203;17.5494;0.397778;405.164;7.98045
2024-08-06;14:30:00;3.41042;9.23822;14.4493;0.462907;403.877;7.34992
2024-08-06;14:45:00;3.60167;7.59494;13.0983;0.50553;406.14;8.96384
2024-08-06;15:00:00;1.77242;3.91613;6.62438;0.415936;401.394;5.38251
2024-08-06;15:15:00;1.64178;3.11493;5.62357;0.42134;402.616;8.19206
2024-08-06;15:30:00;4.44646;10.5473;17.3415;0.447687;408.721;6.75136
2024-08-06;15:45:00;1.79068;7.57507;10.3112;0.518196;405.089;14.2437
2024-08-06;16:00:00;2.17779;7.59721;10.9249;0.802557;405.071;10.6458
2024-08-06;16:15:00;4.61974;13.1956;20.2546;0.568351;410.604;11.6757
2024-08-06;16:30:00;3.81302;18.0733;23.8996;0.465179;404.088;33.5912
2024-08-06;16:45:00;2.90516;10.8145;15.2536;0.543262;405.042;23.584
2024-08-06;17:00:00;8.13579;16.8054;29.2368;0.660118;411.795;17.7371
2024-08-06;17:15:00;13.4074;18.0002;38.4868;0.631557;413.548;17.4437
2024-08-06;17:30:00;10.3586;23.8793;39.7072;0.654578;414.419;16.6093
2024-08-06;17:45:00;8.26071;12.8075;25.4299;0.747316;411.865;16.8936
2024-08-06;18:00:00;8.34805;15.1289;27.8847;0.718615;417.573;18.1884
2024-08-06;18:15:00;4.55147;12.6214;19.576;0.589966;411.87;16.6555
2024-08-06;18:30:00;7.54531;12.7129;24.2421;0.570027;415.805;17.1219
2024-08-06;18:45:00;3.05314;15.0541;19.7193;0.649151;408.343;17.8142
2024-08-06;19:00:00;3.23504;15.0651;20.0082;0.654613;407.189;14.0425
2024-08-06;19:15:00;2.95762;16.8654;21.3847;0.635966;408.315;13.6449
2024-08-06;19:30:00;2.16317;16.6978;20.0031;0.627754;406.197;13.6514
2024-08-06;19:45:00;2.07298;15.5924;18.7599;0.625725;406.712;12.0903
2024-08-06;20:00:00;3.4588;15.6782;20.9632;0.566206;407.422;11.8144
2024-08-06;20:15:00;4.43856;21.0819;27.864;0.545589;410.2;11.9306
2024-08-06;20:30:00;3.21141;22.6052;27.5122;0.555257;408.073;13.2685
2024-08-06;20:45:00;4.98991;23.5053;31.1299;0.6287;410.177;13.0786
2024-08-06;21:00:00;2.5871;20.464;24.4171;0.605097;408.687;12.4831
2024-08-06;21:15:00;1.83443;17.0188;19.8218;0.597807;408.496;14.0883
2024-08-06;21:30:00;2.87826;17.5514;21.9494;0.689219;411.546;13.2914
2024-08-06;21:45:00;1.91149;14.5642;17.485;0.608705;411.77;13.412
2024-08-06;22:00:00;4.21977;15.4341;21.8819;0.770863;415.016;16.6464
2024-08-06;22:15:00;6.25795;17.1942;26.7563;0.678784;416.625;12.7521
2024-08-06;22:30:00;4.32558;15.0901;21.6996;0.553855;411.211;14.9492
2024-08-06;22:45:00;3.64648;12.6101;18.1819;0.705472;410.824;12.5238
2024-08-06;23:00:00;3.01513;11.5524;16.1595;1.3788;412.351;16.3754
2024-08-06;23:15:00;1.85347;9.79887;12.631;0.546466;411.499;16.4481
2024-08-06;23:30:00;3.74958;15.0888;20.8182;0.520797;412.129;11.7224
2024-08-06;23:45:00;3.24196;9.19243;14.1461;0.490815;409.727;11.374
2024-08-07;00:00:00;8.02542;13.3245;25.5873;0.44321;409.105;11.7803
2024-08-07;00:15:00;2.11575;11.4406;14.6735;0.409629;408.188;13.1206
2024-08-07;00:30:00;4.76416;17.0901;24.3697;0.48333;411.416;13.0122
2024-08-07;00:45:00;0.753047;15.8673;17.018;0.583244;415.682;12.9278
2024-08-07;01:00:00;3.29425;21.0418;26.0755;0.913644;421.345;14.4201
2024-08-07;01:15:00;3.9034;17.7459;23.7103;0.813288;423.473;13.6178
2024-08-07;01:30:00;3.30368;15.7615;20.8095;0.679258;422.252;12.9817
2024-08-07;01:45:00;1.28307;15.4507;17.4112;0.662382;420.72;12.3291
2024-08-07;02:00:00;1.0219;13.7486;15.3101;0.644906;423.503;11.523
2024-08-07;02:15:00;1.20489;12.3099;14.151;0.562958;424.525;10.3815
2024-08-07;02:30:00;1.51861;10.4409;12.7614;0.454093;425.648;10.1895
2024-08-07;02:45:00;0.671552;7.56007;8.58621;0.465707;423.101;9.659
2024-08-07;03:00:00;2.09274;10.9092;14.1069;0.443576;423.39;11.8125
2024-08-07;03:15:00;1.65336;7.32121;9.84753;0.410532;422.913;9.04349
2024-08-07;03:30:00;0.704904;7.11017;8.18726;0.396864;424.601;8.32593
2024-08-07;03:45:00;1.05796;7.50451;9.12108;0.385082;420.915;9.2213
2024-08-07;04:00:00;0.533658;4.36411;5.17954;0.375983;417.944;7.96412
2024-08-07;04:15:00;0.781962;3.30372;4.49856;0.375218;415.832;7.01174
2024-08-07;04:30:00;1.46261;4.95728;7.19214;0.390614;417.891;6.49122
2024-08-07;04:45:00;0.915878;4.1619;5.56136;0.461146;415.733;7.10242
2024-08-07;05:00:00;0.801763;4.11923;5.34432;0.465159;416.101;8.72565
2024-08-07;05:15:00;1.13876;4.46156;6.20158;0.436453;417.96;7.20053
2024-08-07;05:30:00;0.847016;4.09171;5.38595;0.384238;419.116;7.56638
2024-08-07;05:45:00;1.79119;4.9565;7.69344;0.381349;419.179;8.21547
2024-08-07;06:00:00;4.04146;10.0142;16.1895;0.393604;420.503;10.815
2024-08-07;06:15:00;1.381;7.68986;9.80003;0.400887;420.108;10.6429
2024-08-07;06:30:00;2.08471;8.1779;11.3633;0.375432;415.574;9.35957
2024-08-07;06:45:00;2.80694;9.66417;13.9532;0.382123;414.73;9.2426
2024-08-07;07:00:00;11.8135;24.328;42.3791;0.394525;423.686;13.4026
2024-08-07;07:15:00;7.67326;23.9624;35.6871;0.43487;420.279;17.0017
2024-08-07;07:30:00;4.75563;17.6533;24.9199;0.466374;412.263;15.4924
2024-08-07;07:45:00;16.3261;20.2358;45.1821;0.555853;416.925;15.4024
2024-08-07;08:00:00;10.0966;23.9731;39.4006;0.491493;414.835;12.2939
2024-08-07;08:15:00;5.00794;14.3166;21.9688;0.496009;406.782;5.07923
2024-08-07;08:30:00;5.93539;11.5771;20.6464;0.50443;404.653;2.97873
2024-08-07;08:45:00;11.0447;14.7738;31.6501;0.488547;408.562;10.0549
2024-08-07;09:00:00;6.41362;12.4323;22.2323;0.428095;406.919;9.8138
2024-08-07;09:15:00;5.56271;12.6678;21.1676;0.430295;404.887;8.22285
2024-08-07;09:30:00;3.77651;12.1539;17.9244;0.40154;402.173;4.88724
2024-08-07;09:45:00;3.57463;8.1201;13.5821;0.390666;403.087;6.68162
2024-08-07;10:00:00;3.23238;10.0032;14.9423;0.364984;403.285;9.58952
2024-08-07;10:15:00;4.9005;11.2865;18.7745;0.429156;403.385;8.87383
2024-08-07;10:30:00;3.70914;6.20195;11.8695;0.388425;400.995;6.60641
2024-08-07;10:45:00;2.29889;7.1371;10.6498;0.387296;400.27;7.16935
2024-08-07;11:00:00;2.65209;7.93378;11.9862;0.400387;401.783;3.09798
2024-08-07;11:15:00;10.1864;10.5494;26.1143;0.515806;407.807;8.5042
2024-08-07;11:30:00;10.5175;10.7716;26.8423;0.403313;405.239;7.59697
2024-08-07;11:45:00;3.15799;9.3904;14.2158;0.437376;401.653;12.0541
2024-08-07;12:00:00;2.44104;6.96941;10.6993;0.407364;398.235;11.1158
2024-08-07;12:15:00;4.31635;10.4309;17.0263;0.412153;401.107;4.87498
2024-08-07;12:30:00;3.4304;10.1845;15.4262;0.466953;402.147;2.84095
2024-08-07;12:45:00;3.8648;9.81631;15.7217;0.474584;403.03;2.87967
2024-08-07;13:00:00;2.33796;8.06978;11.6422;0.513243;401.467;7.45263
2024-08-07;13:15:00;4.67841;11.2543;18.4029;0.42347;402.458;12.3524
2024-08-07;13:30:00;2.81838;8.8587;13.1652;0.448819;401.795;5.38022
2024-08-07;13:45:00;3.3756;9.48613;14.644;0.410795;401.804;3.23816
2024-08-07;14:00:00;2.10564;7.56873;10.7861;0.47096;401.13;5.16271
2024-08-07;14:15:00;2.71927;9.28285;13.4379;0.541781;403.423;3.88754
2024-08-07;14:30:00;5.48649;12.0782;20.4615;0.497653;405.316;5.80273
2024-08-07;14:45:00;6.07116;12.6488;21.9255;0.514365;408.583;6.65607
2024-08-07;15:00:00;3.60771;10.8289;16.3415;0.52643;404.74;9.87704
2024-08-07;15:15:00;3.98135;9.97597;16.0595;0.542034;405.307;4.68059
2024-08-07;15:30:00;4.52776;12.6278;19.5462;0.486225;409.73;6.49075
2024-08-07;15:45:00;10.7297;20.0121;36.4072;0.503244;416.38;9.13216
2024-08-07;16:00:00;3.86018;13.7712;19.6696;0.476233;407.03;8.53238
2024-08-07;16:15:00;7.28852;18.6374;29.7742;0.575845;409.212;10.6283
2024-08-07;16:30:00;4.50266;14.2148;21.0948;0.545177;407.837;10.2405
2024-08-07;16:45:00;7.84711;20.9524;32.9427;0.514159;408.557;6.61842
2024-08-07;17:00:00;5.25418;12.2346;20.2629;0.523583;408.521;4.96854
2024-08-07;17:15:00;3.74693;8.59271;14.318;0.49176;407.176;5.14286
2024-08-07;17:30:00;5.70035;12.823;21.5332;0.400033;411.66;3.314
2024-08-07;17:45:00;5.71156;15.437;24.1643;0.465495;411.573;10.2597
2024-08-07;18:00:00;4.83595;16.4286;23.818;0.40949;412.05;10.7706
2024-08-07;18:15:00;9.60951;19.9385;34.6219;0.575838;414.914;15.705
2024-08-07;18:30:00;13.4919;23.3454;43.961;0.615229;413.911;19.6899
2024-08-07;18:45:00;4.14964;14.3782;20.7188;0.490574;410.367;14.2969
2024-08-07;19:00:00;7.44579;23.6539;35.0311;0.549911;416.538;12.9062
2024-08-07;19:15:00;4.49232;14.3073;21.1716;0.542499;413.191;13.0535
2024-08-07;19:30:00;1.35991;11.4024;13.4803;0.505008;406.818;16.8384
2024-08-07;19:45:00;1.66764;10.2572;12.8054;0.517831;408.53;12.5394
2024-08-07;20:00:00;1.77005;10.7735;13.4781;0.556056;407.808;11.7486
2024-08-07;20:15:00;2.20335;8.68004;12.0468;0.469215;406.64;9.10568
2024-08-07;20:30:00;6.2858;18.6426;28.2473;0.664398;412.302;13.9925
2024-08-07;20:45:00;2.30231;11.7833;15.3013;0.586977;407.93;14.9278
2024-08-07;21:00:00;2.40054;11.6739;15.3419;0.551928;410.207;14.9792
2024-08-07;21:15:00;3.48276;9.67209;14.9937;0.645635;408.393;14.1088
2024-08-07;21:30:00;2.76856;13.549;17.7794;0.649619;408.548;14.21
2024-08-07;21:45:00;2.13978;13.2247;16.4943;0.553462;410.054;11.6727
2024-08-07;22:00:00;2.55743;13.3503;17.2581;0.523549;408.412;12.5549
2024-08-07;22:15:00;2.07764;11.4705;14.6451;0.528551;409.934;12.5413
2024-08-07;22:30:00;2.87579;13.7699;18.1641;0.550375;410.875;11.1683
2024-08-07;22:45:00;1.88395;11.9367;14.8154;0.554651;410.575;11.3356
2024-08-07;23:00:00;2.21878;12.9967;16.387;0.615858;411.047;11.6023
2024-08-07;23:15:00;2.22675;12.6149;16.0173;0.564445;411.487;10.5306
2024-08-07;23:30:00;2.3629;11.4274;15.0379;0.549025;411.071;10.4285
2024-08-07;23:45:00;1.18882;6.50058;8.31711;0.515675;410.382;9.87859
2024-08-08;00:00:00;2.13811;8.64449;11.9115;0.493009;410.963;9.99271
2024-08-08;00:15:00;1.55378;6.76478;9.13895;0.519481;409.612;10.0431
2024-08-08;00:30:00;1.71235;6.24182;8.85829;0.658112;410.728;8.97169
2024-08-08;00:45:00;1.10683;3.85981;5.55105;0.556222;408.764;7.81199
2024-08-08;01:00:00;0.901912;4.11654;5.49466;0.527073;408.945;9.11119
2024-08-08;01:15:00;11.4412;21.384;38.8662;0.539581;413.53;10.1551
2024-08-08;01:30:00;35.7759;46.5975;101.263;0.545614;416.668;13.6063
2024-08-08;01:45:00;10.7539;29.8208;46.2527;0.556784;415.309;12.3111
2024-08-08;02:00:00;7.05752;20.2961;31.08;0.484025;412.557;11.2432
2024-08-08;02:15:00;4.87486;14.2888;21.7376;0.497467;410.402;9.8239
2024-08-08;02:30:00;1.35687;5.31337;7.38667;0.484846;408.438;9.59944
2024-08-08;02:45:00;0.490869;4.17298;4.92303;0.46887;408.035;8.71732
2024-08-08;03:00:00;3.07632;9.11388;13.8145;0.457223;410.178;10.7976
2024-08-08;03:15:00;0.871419;3.30778;4.63931;0.480095;408.936;9.69072
2024-08-08;03:30:00;0.959932;3.7318;5.19858;0.403291;408.739;9.37376
2024-08-08;03:45:00;1.00904;3.37633;4.91815;0.384948;409.847;8.25989
2024-08-08;04:00:00;1.35745;5.13252;7.20672;0.375971;409.522;7.84589
2024-08-08;04:15:00;0.574473;4.27986;5.15766;0.417301;408.961;7.417
2024-08-08;04:30:00;1.01439;3.9181;5.46809;0.517189;408.811;8.8978
2024-08-08;04:45:00;0.591923;3.18252;4.08698;0.501098;408.199;8.22668
2024-08-08;05:00:00;0.986092;2.16788;3.67463;0.511492;408.157;8.36333
2024-08-08;05:15:00;1.3639;3.98092;6.06496;0.53418;408.472;8.70331
2024-08-08;05:30:00;1.33976;3.15591;5.20306;0.502671;409.239;10.4405
2024-08-08;05:45:00;1.12727;3.95496;5.67744;0.520555;409.704;10.2005
2024-08-08;06:00:00;3.24991;9.84193;14.8078;0.457174;411.758;12.637
2024-08-08;06:15:00;4.8517;11.8672;19.2805;0.394842;412.288;12.8444
